facilityName;streetAdress;city;state;zipCode;publicPhone
DEEP RIVER POST OFFICE;225 MAIN STREET;DEEP RIVER;CT;06417;8605265970
DURHAM TOWN HALL;30 TOWNHOUSE ROAD;DURHAM;CT;06422;8603493625
EAST HADDAM POST OFFICE;34 MAIN STREET;EAST HADDAM;CT;06423;8608738521
EAST HARTFORD (SILVER LN. BRANCH) POST OFFICE;888 SILVER LANE;EAST HARTFORD;CT;06118;8605698633
EAST HARTFORD MAIN POST OFFICE;850 MAIN STREET;EAST HARTFORD;CT;06108;8605286529
TROLLEY SQUARE POST OFFICE;175 MAIN STREET;EAST HAVEN;CT;06512;2034699071
HALL MEMORIAL LIBRARY;93 MAIN STREET;ELLINGTON;CT;06029;8608703160
ENFIELD POST OFFICE;31 PALOMBA DRIVE;ENFIELD;CT;06082;8607452475
ESSEX LIBRARY;33 WEST AVENUE;ESSEX;CT;06426;8607671560
FAIR HAVEN POST OFFICE;230 GRAND AVENUE;FAIR HAVEN;CT;06513;2037733538
FAIRFIELD POST OFFICE;357 COMMERCE DR.;FAIRFIELD;CT;06825;2033324546
FAIRFIELD PROBATE COURT;725 OLD POST ROAD;FAIRFIELD;CT;06824;2032563041
FARMINGTON LIBRARY;6 MONTEITH DRIVE;FARMINGTON;CT;06032;8606736791
FARMINGTON POST OFFICE;210 MAIN STREET;FARMINGTON;CT;06032;8606797768
GAYLORDSVILLE POST OFFICE;3 GEORGE WASHINGTON PLAZA;GAYLORDSVILLE;CT;06755;8603549727
GEORGETOWN POST OFFICE;65 REDDING RD;GEORGETOWN;CT;06829;2035448643
TOWN HALL OF GLASTONBURY;2155 MAIN STREET;GLASTONBURY;CT;06033;8606527518
WELLES-TURNER MEMORIAL LIBRARY;2407 MAIN STREET;GLASTONBURY;CT;06033;8606527710
GRANBY POST OFFICE;10 BANK STREET;GRANBY;CT;06035;8606532293
GREENWICH POST OFFICE;29 VALLEY DRIVE;GREENWICH;CT;06831;2036253168
GROTON POST OFFICE;100 PLAZA STREET;GROTON;CT;06340;8604458154
GROTON PUBLIC LIBRARY;52 NEWTOWN ROAD;GROTON;CT;06340;8604416750
GUILFORD POST OFFICE;42 WATER STREET;GUILFORD;CT;06437;2034533552
HADDAM POST OFFICE;1050 SAYBROOK RD;HADDAM;CT;06438;8603454770
HAMDEN POST OFFICE;1744 DIXWELL AVE;HAMDEN;CT;06514;2032483171
WHITNEYVILLE STATION POST OFFICE;1224 WHITNEY AVENUE;HAMDEN;CT;06517;2037827081
HANOVER POST OFFICE;290 MAIN STREET;HANOVER;CT;06350;8608226901
HARTFORD MAIN POST OFFICE;141 WESTON STREET;HARTFORD;CT;06101;8605246147
HARTFORD PUBLIC LIBRARY;500 MAIN STREET;HARTFORD;CT;06103;8606951494
HARTFORD WASHINGTON ST. POST OFFICE;189 WASHINGTON ST;HARTFORD;CT;06106;8602401742
OLD STATE HOUSE STATION POST OFFICE;80 STATE HOUSE SQUARE;HARTFORD;CT;06123;8605246147
HAWLEYVILLE POST OFFICE;23 BARNABAS ROAD;HAWLEYVILLE;CT;06440;2034260623
HIGGANUM POST OFFICE;26 KILLINGWORTH ROAD;HIGGANUM;CT;06441;8603452703
KENT POST OFFICE;31 KENT GREEN BLVD;KENT;CT;06757;8609273435
LAKEVILLE POST OFFICE;339 MAIN STREET;LAKEVILLE;CT;06039;8604352780
LEBANON TOWN HALL;579 EXETER ROAD;LEBANON;CT;06249;8606426100
LITCHFIELD HILLS PROBATE COURT;74 WEST STREET;LITCHFIELD;CT;06759;8605678065
MADISON POST OFFICE;781 BOSTON POST ROAD;MADISON;CT;06443;2032452394
MANCHESTER CUSTOMER SVC INFO CTR;41 CENTER STREET;MANCHESTER;CT;06040;8606475235
MANCHESTER POST OFFICE;111 SHELDON ROAD;MANCHESTER;CT;06040;8606432735
CITY OF MERIDEN CITY COUNCIL CLERK;142 EAST MAIN STREET;MERIDEN;CT;06450;2036304125
MERIDEN POST OFFICE;190 CENTER STREET;MERIDEN;CT;06450;2032355755
MIDDLETOWN POST OFFICE;11 SILVER STREET;MIDDLETOWN;CT;06457;8606386977
MIDDLETOWN PROBATE COURT;94 COURT STREET;MIDDLETOWN;CT;06457;8603477424
MILFORD POST OFFICE;300 PEPES FARM RD;MILFORD;CT;06460;2038766180
MILFORD PUBLIC LIBRARY;57 NEW HAVEN AVENUE;MILFORD;CT;06460;2037833309
NAUGATUCK POST OFFICE;170 WATER STREET;NAUGATUCK;CT;06770;2037293421
BERLIN DISTRICT PROBATE COURT;ONE LIBERTY SQUARE;NEW BRITAIN;CT;06050;8608262696
NEW BRITAIN POST OFFICE;135 CHESTNUT STREET;NEW BRITAIN;CT;06050;8602233681
AMITY POST OFFICE;1449 WHALLEY AVENUE;NEW HAVEN;CT;06515;2037827256
NEW HAVEN MPO;50 BREWERY STREET;NEW HAVEN;CT;06511;2037827299
WESTVILLE STATION POST OFFICE;95 FOUNTAIN STREET;NEW HAVEN;CT;06515;2033898645
YALE STATION POST OFFICE;206 ELM STREET;NEW HAVEN;CT;06520;2037733454
NEW LONDON POST OFFICE;27 MASONIC STREET;NEW LONDON;CT;06320;8604434393
