facilityName;streetAdress;city;state;zipCode;publicPhone
ROANOKE RAPIDS POST OFFICE;725 ROANOKE AVENUE;ROANOKE RAPIDS;NC;27870;2525376031
ROBBINS POST OFFICE;181 N MIDDLETON ST;ROBBINS;NC;27325;8774872778
CLERK OF COURT GRAHAM COUNTY;12 N MAIN ST;ROBBINSVILLE;NC;28771;8284797000
SUPERIOR COURT CLERK RICHMOND COUNTY;105 WEST FRANKLIN STREET;ROCKINGHAM;NC;28379;9104197400
BRASWELL MEMORIAL LIBRARY;727 NORTH GRACE ST;ROCKY MOUNT;NC;27804;2524421951
ROCKY MOUNT MAIN OFFICE;327 E RALEIGH BLVD;ROCKY MOUNT;NC;27801;2524071000
ROSE HILL POST OFFICE;128 E CHURCH ST;ROSE HILL;NC;28458;9102892348
ROUGEMONT MAIN POST OFFICE;12311 ROXBORO RD;ROUGEMONT;NC;27572;9194777809
SUPERIOR COURT CLERK PERSON COUNTY;105 S. MAIN ST.;ROXBORO;NC;27573;3365035200
CLERK OF CIVIL COURT RUTHERFORD COUNTY;229 N. MAIN ST. SUITE 203;RUTHERFORDTON;NC;28139;8282886100
ROWAN COUNTY REGISTER OF DEEDS;402 NORTH MAIN STREET;SALISBURY;NC;28144;7042168626
SALISBURY POST OFFICE;605 E INNES STREET;SALISBURY;NC;28144;7046367821
SANFORD POST OFFICE;1200 S HORNER BLVD;SANFORD;NC;27330;9197744926
SELMA POST OFFICE;308 N RAIFORD STREET;SELMA;NC;27576;9199650669
CLEVELAND COUNTY REGISTER OF DEEDS;311 E. MARION ST;SHELBY;NC;28150;7044844780
JOHNSTON COUNTY REGISTER OF DEEDS OFFICE;207 E JOHNSTON ST;SMITHFIELD;NC;27577;9192098327
SUPERIOR COURT CLERK ALLEGHANY COUNTY;12 N MAIN ST;SPARTA;NC;28675;3363723900
RUTHERFORD COUNTY LIBRARY;255 CALLAHAN KOON RD;SPINDALE;NC;28160;8282876115
STATESVILLE POST OFFICE;301 S OAKLAND AVE;STATESVILLE;NC;28677;7048725213
JACKSON COUNTY CLERK OF SUPERIOR COURT;401 GRINDSTAFF COVE ROAD;SYLVA;NC;28779;8286316400
TABOR CITY POST OFFICE;200 E. 5TH ST;TABOR CITY;NC;28463;9106532658
EDGECOMBE COUNTY MEMORIAL LIBRARY;909 N MAIN STREET;TARBORO;NC;27886;2528231141
TAYLORSVILLE POST OFFICE;220 FIRST AVE SW;TAYLORSVILLE;NC;28681;8286324209
THOMASVILLE POST OFFICE;101 W MAIN STREET;THOMASVILLE;NC;27360;3364723892
CLERK OF SUPERIOR COURT MONTGOMERY COUNTY;108 E. MAIN ST.;TROY;NC;27371;9105713731
TRYON POST OFFICE;95 PACOLET ST.;TRYON;NC;28782;8288599357
VALDESE POST OFFICE;300 RODORET ST S;VALDESE;NC;28690;8288742812
WAKE FOREST POST OFFICE;224 E HOLDING AVE;WAKE FOREST;NC;27587;9195568859
THELMA DINGUS BRYANT LIBRARY;409 W MAIN ST;WALLACE;NC;28466;9102853796
WALNUT COVE POST OFFICE;217 N MAIN ST;WALNUT COVE;NC;27052;3365917380
CLERK OF SUPERIOR COURT WARREN COUNTY;109 S MAIN ST.;WARRENTON;NC;27589;2522576300
HAYWOOD CO JUSTICE CENTER - CLERK OF SUPERIOR CT;285 N. MAIN ST;WAYNESVILLE;NC;28786;8284546503
WENDELL POST OFFICE;40 HANOR LANE;WENDELL;NC;27591;9193650657
WILKESBORO POST OFFICE;207 W MAIN ST;WILKESBORO;NC;28697;3366676241
WILLOW SPRING POST OFFICE;6805 DWIGHT ROWLAND RD;WILLOW SPRING;NC;27592;9194205343
AZALEA;3916 OLEANDER DR;WILMINGTON;NC;28403;9103133262
UNIVERSITY OF NORTH CAROLINA WILMINGTON;601 S COLLEGE RD;WILMINGTON;NC;28403;9109622432
WILMINGTON POST OFFICE;152 NORTH FRONT STREET;WILMINGTON;NC;28401;9103133292
WILSON POST OFFICE;501 MERCER ST;WILSON;NC;27893;2522374161
HANES MALL POST OFFICE;3320 SILAS CREEK PKWY, STE 500;WINSTON-SALEM;NC;27103;3367216009
NORTH POINT STATION USPS;7840 NORTH POINT BLVD;WINSTON-SALEM;NC;27106;3367571488
WINSTON - SALEM STATE UNIVERSITY;601 S MARTIN LUTHER KING, JR. DR.;WINSTON-SALEM;NC;27110;3367502127
YADKINVILLE MAIN POST OFFICE;315 W MAIN ST;YADKINVILLE;NC;27055;3366798310
ZEBULON POST OFFICE;139 E VANCE STREET;ZEBULON;NC;27597;9192690361
