facilityName;streetAdress;city;state;zipCode;publicPhone
CITY OF SWEET HOME;3225 MAIN STREET;SWEET HOME;OR;97386;5413675128
USPO - TERREBONNE;8080 11TH ST.;TERREBONNE;OR;97760;5415049422
USPO - THE DALLES;101 W. 2ND ST;THE DALLES;OR;97058;5412961065
TILLAMOOK COUNTY CLERK;201 LAUREL AVE.;TILLAMOOK;OR;97141;5038423402
CITY OF TUALATIN;18880 SW MARTINAZZI AVE;TUALATIN;OR;97062;5036922000
MALHEUR COUNTY CLERK;251 B ST. W. STE 4;VALE;OR;97918;5414735151
USPO - VENETA;25042 DUNHAM AVE.;VENETA;OR;97487;5419359533
USPO - WALDPORT;165 NW JOHN ST;WALDPORT;OR;97394;5415637396
USPO - WARRENTON;99 N. MAIN AVE.;WARRENTON;OR;97146;5038617035
USPO WESTLAKE;82853 LAKE BLVD;WESTLAKE;OR;97493;5419978678
USPO - WILSONVILLE;29333 SW TOWN CENTER LOOP EAST;WILSONVILLE;OR;97070;5035707703
