facilityName;streetAdress;city;state;zipCode;publicPhone
ROSELLE PUBLIC LIBRARY;104 W FOURTH AVENUE;ROSELLE;NJ;07203;9082455809
RUMSON POST OFFICE;6 HUNT STREET;RUMSON;NJ;07760;7328420332
SALEM COUNTY CLERK;110 FIFTH ST;SALEM;NJ;08079;8569357510
SCOTCH PLAINS POST OFFICE;536 PARK AVENUE;SCOTCH PLAINS;NJ;07076;9083224747
SECAUCUS MAIN POST OFFICE;300 COUNTY AVE;SECAUCUS;NJ;07094;2018671557
SEWELL POST OFFICE;141 CENTER ST;SEWELL;NJ;08080;8564681010
SHORT HILLS POST OFFICE;30 CHATHAM ROAD;SHORT HILLS;NJ;07078;9733795214
SKILLMAN POST OFFICE;950 ROUTE 601;SKILLMAN;NJ;08558;6094661420
SOMERS POINT POST OFFICE;325 W GROVELAND AVE;SOMERS POINT;NJ;08244;6099275757
SOMERSET POST OFFICE;500 DEMOTT LANE;SOMERSET;NJ;08873;7328738600
SOMERSET COUNTY CLERKS OFFICE;20 GROVE STREET;SOMERVILLE;NJ;08876;9082317006
SOMERVILLE MAIN POST OFFICE;39 DIVISION STREET;SOMERVILLE;NJ;08876;9087250570
SOUTH BOUND BROOK POST OFFICE;11 MADISON STREET;SOUTH BOUND BROOK;NJ;08880;7323561255
SOUTH PLAINFIELD POST OFFICE;114 OAK TREE AVENUE;SOUTH PLAINFIELD;NJ;07080;9087562432
SOUTH RIVER POST OFFICE;44 OBERT STREET;SOUTH RIVER;NJ;08882;7322541475
VINCENTOWN POST OFFICE;1813 ROUTE 206;SOUTHAMPTON;NJ;08088;6098592485
SPARTA POST OFFICE;2 MAIN STREET;SPARTA;NJ;07871;9737297444
SPOTSWOOD POST OFFICE;436 MAIN STREET;SPOTSWOOD;NJ;08884;7322513668
SPRING LAKE POST OFFICE;2407 STATE ROUTE 71;SPRING LAKE;NJ;07762;7324495120
SPRINGFIELD POST OFFICE;210 MOUNTAIN AVENUE;SPRINGFIELD;NJ;07081;9739242013
STRATFORD POST OFFICE;190 WARWICK RD;STRATFORD;NJ;08084;8567835252
ROXBURY PUBLIC LIBRARY;103 MAIN STREET;SUCCASUNNA;NJ;07876;9735842400
SUCCASUNNA POST OFFICE;1 ROXBURY MALL;SUCCASUNNA;NJ;07876;9735842022
SUMMIT POST OFFICE;61 MAPLE STREET;SUMMIT;NJ;07901;9082771737
SUSSEX POST OFFICE;455 STATE ROUTE 23;SUSSEX;NJ;07461;9738757410
TEANECK POST OFFICE;751 PALISADE AVE;TEANECK;NJ;07666;2018367214
TENAFLY POST OFFICE;400 TENAFLY RD;TENAFLY;NJ;07670;2015683518
THREE BRIDGES MAIN POST OFFICE;39 BROAD STREET;THREE BRIDGES;NJ;08887;9087823898
COUNTY CONNECTION;OCEAN COUNTY MALL;TOMS RIVER;NJ;08753;7322887777
OCEAN COUNTY COURTHOUSE;118 WASHINGTON STREET;TOMS RIVER;NJ;08753;7329292032
TOMS RIVER POST OFFICE;130 W  WATER STREET;TOMS RIVER;NJ;08753;7323490710
HILLSDALE - WASHINGTON TWP;261R PASCACK ROAD;TOWNSHIP OF WASHINGTON;NJ;07676;2012630521
DOWNTOWN STATION POST OFFICE;20 SOUTH MONTGOMERY ST;TRENTON;NJ;08608;6095994050
MERCER COUNTY CLERKS OFFICE;209 SOUTH BROAD STREET;TRENTON;NJ;08650;6099896473
TRENTON MAIN POST OFFICE;680 US HWY 130;TRENTON;NJ;08650;6095813047
UNION POST OFFICE;1130 WEST CHESTNUT STREET;UNION;NJ;07083;9083786129
UNION CITY POST OFFICE;301 30TH STREET;UNION CITY;NJ;07087;2018672576
CUMBERLAND COUNTY STORE;3849 S. DELSEA DRIVE;VINELAND;NJ;08360;8563007466
VINELAND RETAIL STORE;722 EAST LANDIS AVENUE;VINELAND;NJ;08360;8566911206
CAMDEN COUNTY STORE VOORHEES DIV;2015 VOORHEES TOWN CTR;VOORHEES;NJ;08043;8565662934
VOORHEES POST OFFICE;504 CENTENNIAL BLVD;VOORHEES;NJ;08043;8564898052
WALDWICK PUBLIC LIBRARY;19 EAST PROSPECT STREET;WALDWICK;NJ;07463;2016525104
WARREN BRANCH POST OFFICE;2 TECHNOLOGY DRIVE;WARREN;NJ;07059;9082223534
WAYNE SHEFFIELD STATION POST OFFICE;150 POMPTON PLAINS CROSSROADS;WAYNE;NJ;07470;9738393811
WEST CALDWELL BRANCH POST OFFICE;155 CLINTON ROAD;WEST CALDWELL;NJ;07006;9732272699
WEST NEW YORK POST OFFICE;5415 BERGENLINE AVENUE;WEST NEW YORK;NJ;07093;2018656681
UNION COUNTY CLERKS OFFICE;300 NORTH AVE, EAST;WESTFIELD;NJ;07090;9086549859
WESTFIELD POST OFFICE;153 CENTRAL AVENUE;WESTFIELD;NJ;07090;9082334053
WILLIAMSTOWN POST OFFICE;135 SOUTH BLACK HORSE PIKE;WILLIAMSTOWN;NJ;08094;8567287492
WINDSOR POST OFFICE;39 SOUTH MAIN STREET;WINDSOR;NJ;08561;6094486655
WOODBRIDGE POST OFFICE;60 MAIN STREET;WOODBRIDGE;NJ;07095;7326344985
GLOUCESTER COUNTY CLERKS OFFICE;1 N BROAD STREET;WOODBURY;NJ;08096;8568533235
WRIGHTSTOWN POST OFFICE;10 E MAIN STREET;WRIGHTSTOWN;NJ;08562;6097235324
