facilityName;streetAdress;city;state;zipCode;publicPhone
SOUTH VIENNA POST OFFICE;21 1/2 W. MAIN ST.;SOUTH VIENNA;OH;45369;9375684470
SPENCERVILLE POST OFFICE;121 S. BROADWAY STREET;SPENCERVILLE;OH;45887;4196474640
CLARK COUNTY CLERK OF COURTS;50 EAST COLUMBIA STREET;SPRINGFIELD;OH;45502;9375211835
CLARK COUNTY TITLE DEPT SOUTHERN VILLAGE;1607 SELMA ROAD;SPRINGFIELD;OH;45505;9375211835
SPRINGFIELD POST OFFICE;150 N. LIMESTONE STREET;SPRINGFIELD;OH;45501;9373236497
ST MARYS POST OFFICE;120 N. CHESTNUT ST.;ST. MARYS;OH;45885;4193944155
JEFFERSON COUNTY CLERK OF COURTS;301 MARKET ST;STEUBENVILLE;OH;43952;7402838509
STEUBENVILLE POST OFFICE;150 N. THIRD ST.;STEUBENVILLE;OH;43952;7402826221
STOW - MUNROE FALLS PUBLIC LIBRARY;3512 DARROW RD;STOW;OH;44224;3306883295
CUYAHOGA COUNTY PUBLIC LIBRARY-STRONGSVILLE BRANCH;18700 WESTWOOD DRIVE;STRONGSVILLE;OH;44136;4402385530
STRONGSVILLE POST OFFICE;15501 PEARL RD.;STRONGSVILLE;OH;44134;4405721637
COMMUNITY LIBRARY;44 BURRER DRIVE;SUNBURY;OH;43074;7409653901
SUNBURY POST OFFICE;267 W. GRANVILLE RD.;SUNBURY;OH;43074;7409652471
SWANTON POST OFFICE;250 SOUTH HALLETT AVENUE;SWANTON;OH;43558;4198251914
LUCAS COUNTY CLERK OF COURTS-AUTO TITLE DIVISON;4900 NORTH MC CORD ROAD;SYLVANIA;OH;43560;4192132400
SYLVANIA POST OFFICE;5745 POST OFFICE WAY;SYLVANIA;OH;43560;4198822531
TOLEDO LUCAS COUNTY PUBLIC LIBRARY--SYLVANIA;6749 MONROE STREET;SYLVANIA;OH;43560;4198822089
CITY OF TALLMADGE;46 NORTH AVENUE;TALLMADGE;OH;44278;3306330856
TIFFIN POST OFFICE;175 S. MONROE STREET;TIFFIN;OH;44883;4194476323
