facilityName;streetAdress;city;state;zipCode;publicPhone
HOLT COUNTY DISTRICT COURT;204 NORTH 4TH STREET;ONEILL;NE;68763;4023362840
VALLEY COUNTY DISTRICT COURT;125 SOUTH 15TH STREET;ORD;NE;68862;3087283700
POLK COUNTY DISTRICT COURT;400 HAWKEYE ST;OSCEOLA;NE;68651;4027473487
GARDEN COUNTY DISTRICT COURT;611 MAIN STREET;OSHKOSH;NE;69154;3087723924
SARPY COUNTY CLERK;1210 GOLDEN GATE DR.;PAPILLION;NE;68046;4025935957
PAWNEE COUNTY DISTRICT COURT;625 6TH ST.;PAWNEE CITY;NE;68420;4028522963
THURSTON COUNTY DISTRICT COURT;106 SOUTH 5TH ST;PENDER;NE;68047;4023853318
PIERCE COUNTY CLERK OF COURT;111 W. COURT ST. SUITE 12;PIERCE;NE;68767;4023294335
CASS COUNTY DISTRICT COURT;346 MAIN ST #303;PLATTSMOUTH;NE;68048;4022969339
DIXON COUNTY DISTRICT COURT;302 W. 3RD ST;PONCA;NE;68770;4027555604
WEBSTER COUNTY DISTRICT COURT;621 N. CEDAR ST;RED CLOUD;NE;68970;4027462716
SHERIDAN COUNTY DISTRICT COURT;301 EAST 2ND STREET;RUSHVILLE;NE;69360;3083275654
COLFAX COUNTY DISTRICT COURT;411 E. 11TH;SCHUYLER;NE;68661;4023528506
USPO - SCHUYLER;119 E 11TH ST;SCHUYLER;NE;68661;4023522313
USPO - SCOTTSBLUFF;112 W 20TH ST;SCOTTSBLUFF;NE;69361;3086351121
SEWARD COUNTY DISTRICT COURT;261 SOUTH 8TH ST;SEWARD;NE;68434;4026434895
CHEYENNE COUNTY DISTRICT COURT;1000  10TH AVENUE;SIDNEY;NE;69162;3082542814
USPO - SIDNEY;844 ILLINOIS STREET;SIDNEY;NE;69162;3082542911
KEYA PAHA COUNTY DISTRICT COURT;310 COURTHOUSE DR.;SPRINGVIEW;NE;68778;4024973791
STANTON COUNTY DISTRICT COURT;804 IVY STREET;STANTON;NE;68779;4024392222
FRONTIER COUNTY DISTRICT COURT;1 WELLINGTON ST.;STOCKVILLE;NE;69042;3083678641
USPO - SUTHERLAND;110 WALNUT STREET;SUTHERLAND;NE;69165;3083864440
JOHNSON COUNTY DISTRICT COURT;351 BROADWAY;TECUMSEH;NE;68450;4023356300
BURT COUNTY DISTRICT COURT;111 NORTH 13TH STREET;TEKAMAH;NE;68061;4023742905
THOMAS COUNTY DISTRICT COURT;503 MAIN ST.;THEDFORD;NE;69166;3086452261
CHERRY COUNTY DISTRICT COURT;365 NORTH MAIN ST. SUITE 11;VALENTINE;NE;69201;4023761840
SAUNDERS COUNTY DISTRICT COURT;387 NORTH CHESTNUT SUITE 6;WAHOO;NE;68066;4024438113
WAYNE COUNTY DISTRICT COURT;510 PEARL ST., STE. 6;WAYNE;NE;68787;4023752260
CUMING COUNTY DISTRICT COURT;200 SOUTH LINCOLN, ROOM 200;WEST POINT;NE;68788;4023726004
SALINE COUNTY DISTRICT COURT;204 SOUTH HIGH ST;WILBER;NE;68465;4028212823
YORK COUNTY DISTRICT COURT;510 LINCOLN AVENUE;YORK;NE;68467;4023624038
