facilityName;streetAdress;city;state;zipCode;publicPhone
MACON MAIN POST OFFICE;451 COLLEGE STREET;MACON;GA;31213;4787528414
CLERK OF SUPERIOR COURT, MORGAN GA;384 HANCOCK STREET;MADISON;GA;30650;7063423605
COBB COUNTY SUPERIOR COURT;736 WHITLOCK AVENUE;MARIETTA;GA;30064;7705281639
GRESHAM ROAD STATION;1290 GRESHAM RD;MARIETTA;GA;30062;7703219016
HENRY COUNTY PROBATE COURT;99 SIMS STREET;MCDONOUGH;GA;30253;7702887600
MCDONOUGH POSTAL STORE;100 POSTMASTER DRIVE;MCDONOUGH;GA;30253;6784324319
TELFAIR COUNTY CLERK OF COURT;19 E OAK ST, STE C;MCRAE-HELENA;GA;31037;2298686525
BALDWIN COUNTY CLERK OF  COURTS;121 N WILKINSON ST;MILLEDGEVILLE;GA;31061;4784454007
CLERK SUPERIOR COURT JENKINS COUNTY;611 E WINTHROPE AVE;MILLEN;GA;30442;4789824683
WALTON COUNTY PROBATE COURT;303 S. HAMMOND DRIVE, STE 118;MONROE;GA;30655;7702671345
JASPER COUNTY CLERK OF COURTS;126 W GREEN ST;MONTICELLO;GA;31064;7064684901
MOULTRIE MAIN POST OFFICE;215 N MAIN STREET;MOULTRIE;GA;31768;2298909754
BRANTLEY COUNTY SUPERIOR COURT;234 BRANTLEY STREET;NAHUNTA;GA;31553;9124625635
NEWNAN POST OFFICE;60 POSTAL PARKWAY;NEWNAN;GA;30263;7702521580
HAROLD S. SWINDLE PUBLIC LIBRARY;5466 HIGHWAY 441 S;NICHOLSON;GA;30565;7067573577
NORCROSS MAIN POST OFFICE;265 MITCHELL RD;NORCROSS;GA;30071;7704167156
PEACHTREE CORNERS POST OFFICE;5600 SPALDING DRIVE;NORCROSS;GA;30092;7704097968
NORMAN PARK POST OFFICE;113 E BROAD ST;NORMAN PARK;GA;31771;2297695510
PEACHTREE CITY POST OFFICE;151 HWY 74 SOUTH;PEACHTREE CITY;GA;30269;7704866802
BRYAN COUNTY SUPERIOR  COURT;151 SOUTH COLLEGE STREET;PEMBROKE;GA;31321;9126533872
HOUSTON COUNTY SUPERIOR COURT;201 PERRY PARKWAY;PERRY;GA;31069;4782184740
POWDER SPRINGS POST OFFICE;4644 POWDER SPRINGS DALLAS ROAD;POWDER SPRINGS;GA;30127;7704392771
TATTNALL COUNTY PROBATE COURT;111 N. MAIN STREET;REIDSVILLE;GA;30427;9125576719
RICHMOND HILL POST OFFICE;9664 FORD AVE;RICHMOND HILL;GA;31324;9127566084
RINCON  POST OFFICE;503 N RIDGE ST;RINCON;GA;31326;9128261772
ROME MAIN POST OFFICE;1420 MARTHA BERRY BLVD NE;ROME;GA;30165;7062349456
ROSSVILLE POST OFFICE;301 CHICKAMAUGA AVE;ROSSVILLE;GA;30741;7068667668
WASHINGTON COUNTY SUPERIOR COURT;132 W HAYNES STREET;SANDERSVILLE;GA;31082;4785523186
CHATHAM COUNTY CLERK OF SUPERIOR COURT;133 MONTGOMERY STREET;SAVANNAH;GA;31401;9126527200
OGLETHORPE STATION;1348 EISENHOWER DRIVE;SAVANNAH;GA;31406;9126627558
SAVANNAH MAIN  OFFICE;2 NORTH FAHM ST;SAVANNAH;GA;31401;9122354666
SHARPSBURG POST OFFICE;6545 HIGHWAY 54;SHARPSBURG;GA;30277;7702527874
SMYRNA MAIN PO;850 WINDY HILL ROAD SE;SMYRNA;GA;30080;7704359508
SNELLVILLE POST OFFICE-CENTERVILLE BRANCH;3375 CENTERVILLE HIGHWAY;SNELLVILLE;GA;30039;6783446248
HANCOCK COUNTY SUPERIOR COURT;12630 BROAD STREET;SPARTA;GA;31087;7064446644
EFFINGHAM COUNTY PROBATE COURT;700 N PINE STREET, STE 146;SPRINGFIELD;GA;31329;9127542112
SAINT MARYS POST OFFICE;724 CHARLIE SMITH SR HWY;ST. MARYS;GA;31558;9127293301
BULLOCH COUNTY CLERK OF COURT;20 SIEBOLD ST;STATESBORO;GA;30458;9127649009
STATHAM PUBLIC LIBRARY;1928 RAILROAD STREET;STATHAM;GA;30666;7707254785
STOCKBRIDGE POST OFFICE;110 WALTER WAY;STOCKBRIDGE;GA;30281;7705077946
STONE MOUNTAIN POST OFFICE;5181 W MOUNTAIN STREET;STONE MOUNTAIN;GA;30083;7704982828
CITY OF SUGAR HILL;5039 WEST BROAD ST;SUGAR HILL;GA;30518;7709456716
SUMMERVILLE POST OFFICE;9922 COMMERCE STREET;SUMMERVILLE;GA;30747;7068572493
SUWANEE POST OFFICE;990 PEACHTREE INDUSTRIAL BLVD;SUWANEE;GA;30024;6784828421
EMANUEL COUNTY SUPERIOR COURT;125 SOUTH MAIN STREET;SWAINSBORO;GA;30401;4782378911
SCREVEN COUNTY PROBATE COURT;216 MIMS ROAD;SYLVANIA;GA;30467;9125642783
TALKING ROCK POST OFFICE;100 ANTIOCH CHURCH ROAD;TALKING ROCK;GA;30175;7062764197
TALLAPOOSA POST OFFICE;1919 U.S. HWY 78;TALLAPOOSA;GA;30176;7705747095
UPSON COUNTY CLERK OF SUPERIOR COURT;116 WEST MAIN STREET;THOMASTON;GA;30286;7066477835
CLERK SUPERIOR COURT THOMAS COUNTY, GEORGIA;325 N MADISON ST;THOMASVILLE;GA;31792;2292254108
MCDUFFIE COUNTY CLERK OF SUPERIOR COURT;210 RAILROAD ST, RM 1401;THOMSON;GA;30824;7065952134
TIFT COUNTY CLERK OF SUPERIOR COURT;237 E 2ND STREET;TIFTON;GA;31794;2293867810
STEPHENS COUNTY CLERK OF COURT;70 N ALEXANDER ST;TOCCOA;GA;30577;7068869496
TOCCOA POST OFFICE;41 FALLS RD, SUITE 101;TOCCOA;GA;30577;7068864058
TRENTON POST OFFICE;12441 N MAIN ST;TRENTON;GA;30752;7066574751
TRION POST OFFICE;14366 HWY 27;TRION;GA;30753;7067342441
NORTHSIDE  VALDOSTA STATION;3698 INNER PERIMETER RD;VALDOSTA;GA;31602;2292417209
WILLIS L. MILLER LIBRARY;2906 JULIA DRIVE;VALDOSTA;GA;31602;2293330086
OHOOPEE REGIONAL LIBRARY;610 JACKSON STREET;VIDALIA;GA;30474;9125379283
WARNER ROBINS POST OFFICE;904 RUSSELL PARKWAY;WARNER ROBINS;GA;31088;4789222175
WARREN COUNTY SUPERIOR  COURT;521 MAIN STREET STE 201;WARRENTON;GA;30828;7064652262
SUPERIOR COURT CLERK WILKES COUNTY;23 COURT STREET ROOM 205;WASHINGTON;GA;30673;7066782423
SUPERIOR COURT WARE COUNTY;800 CHURCH STREET;WAYCROSS;GA;31501;9122874340
BURKE COUNTY CLERK OF SUPERIOR COURT;111 E 6TH STREET;WAYNESBORO;GA;30830;7065542279
BARROW COUNTY CLERK OF SUPERIOR COURT;652 BARROW PARK DRIVE;WINDER;GA;30680;7708678993
WINDER POST OFFICE;101 N BROAD ST STE 26;WINDER;GA;30680;7708679266
WINSTON POST OFFICE;2929 POST ROAD;WINSTON;GA;30187;7709424812
CAMDEN COUNTY SUPERIOR COURT;210 EAST 4TH STREET;WOODBINE;GA;31569;9125765631
PIKE COUNTY SUPERIOR COURT;16001 BARNESVILLE STREET;ZEBULON;GA;30295;7705672000
